Órgão,Gestão,Unidade Gestora,Fonte de Recursos,Receita,Arrecadado até 24/10/2019,
01000 - ASSEMBLEIA LEGISLATIVA,00001 - GOVERNO DO ESTADO DE SAO PAULO,010101 - ASSEMBLEIA LEGISLATIVA,001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,19909911 - OUTRAS RECEITAS - PRIMARIAS - PRINCIPAL,"                 661,43",
02000 - TRIBUNAL DE CONTAS DO ESTADO,00001 - GOVERNO DO ESTADO DE SAO PAULO,020001 - TRIBUNAL DE CONTAS DO ESTADO,001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,11130311 - IRRF-IMP. RENDA RET. FTE-TRABALHO-PRINCIPAL,"          77.807.571,78",
02000 - TRIBUNAL DE CONTAS DO ESTADO,00001 - GOVERNO DO ESTADO DE SAO PAULO,020001 - TRIBUNAL DE CONTAS DO ESTADO,001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,19909911 - OUTRAS RECEITAS - PRIMARIAS - PRINCIPAL,"             131.862,14",
02000 - TRIBUNAL DE CONTAS DO ESTADO,00001 - GOVERNO DO ESTADO DE SAO PAULO,020001 - TRIBUNAL DE CONTAS DO ESTADO,003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,19901211 - ENCARGOS LEGAIS INSCR. DIV.ATIVA-PRINCIPAL,"               7.584,62",
02000 - TRIBUNAL DE CONTAS DO ESTADO,00001 - GOVERNO DO ESTADO DE SAO PAULO,020030 - FED-FUNDO ESPEC.DESPESA DO TRIBUNAL DE CONTA,003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,13210011 - REMUNERACAO  DEPOSITOS BANCARIOS - PRINCIPAL,"           1.691.652,73",
02000 - TRIBUNAL DE CONTAS DO ESTADO,00001 - GOVERNO DO ESTADO DE SAO PAULO,020030 - FED-FUNDO ESPEC.DESPESA DO TRIBUNAL DE CONTA,003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,16100111 - SERVICO ADMINISTRATIVO/COML.GERAL -PRINCIPAL,"              18.402,56",
02000 - TRIBUNAL DE CONTAS DO ESTADO,00001 - GOVERNO DO ESTADO DE SAO PAULO,020030 - FED-FUNDO ESPEC.DESPESA DO TRIBUNAL DE CONTA,003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,16909911 - OUTROS SERVICOS - PRINCIPAL,"             152.651,47",
02000 - TRIBUNAL DE CONTAS DO ESTADO,00001 - GOVERNO DO ESTADO DE SAO PAULO,020030 - FED-FUNDO ESPEC.DESPESA DO TRIBUNAL DE CONTA,003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,19100111 - MULTAS PREVISTAS LEG. ESPECIFICA-PRINCIPAL,"           1.569.904,72",
02000 - TRIBUNAL DE CONTAS DO ESTADO,00001 - GOVERNO DO ESTADO DE SAO PAULO,020030 - FED-FUNDO ESPEC.DESPESA DO TRIBUNAL DE CONTA,003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,19909913 - OUTRAS RECEITAS - PRIMARIAS - DIVIDA ATIVA,"          14.572.382,67",
02000 - TRIBUNAL DE CONTAS DO ESTADO,00001 - GOVERNO DO ESTADO DE SAO PAULO,020030 - FED-FUNDO ESPEC.DESPESA DO TRIBUNAL DE CONTA,003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,19909914 - OUTRAS REC-PRIMARIAS-DIV.ATIVA-MULTAS/JUROS,"               9.244,50",
02000 - TRIBUNAL DE CONTAS DO ESTADO,00001 - GOVERNO DO ESTADO DE SAO PAULO,020101 - TRIBUNAL DE CONTAS DO ESTADO,001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,11130111 - IRRF - IMP.RENDA PESSOA FISICA-PRINCIPAL,"             147.313,17",
02000 - TRIBUNAL DE CONTAS DO ESTADO,00001 - GOVERNO DO ESTADO DE SAO PAULO,020101 - TRIBUNAL DE CONTAS DO ESTADO,001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,11130341 - IRRF-OUTROS RENDIMENTOS-PRINCIPAL,"              30.952,32",
03000 - TRIBUNAL DE JUSTICA,00001 - GOVERNO DO ESTADO DE SAO PAULO,030001 - TRIBUNAL DE JUSTICA,001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,11130311 - IRRF-IMP. RENDA RET. FTE-TRABALHO-PRINCIPAL,"         580.671.267,07",
03000 - TRIBUNAL DE JUSTICA,00001 - GOVERNO DO ESTADO DE SAO PAULO,030001 - TRIBUNAL DE JUSTICA,001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,13100111 - ALUGUEIS E ARRENDAMENTOS - PRINCIPAL,"              10.202,13",
03000 - TRIBUNAL DE JUSTICA,00001 - GOVERNO DO ESTADO DE SAO PAULO,030001 - TRIBUNAL DE JUSTICA,001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,19909911 - OUTRAS RECEITAS - PRIMARIAS - PRINCIPAL,"           5.551.065,37",
03000 - TRIBUNAL DE JUSTICA,00001 - GOVERNO DO ESTADO DE SAO PAULO,030001 - TRIBUNAL DE JUSTICA,003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,19280111 - INDENIZAC,"                   0,00",
03000 - TRIBUNAL DE JUSTICA,00001 - GOVERNO DO ESTADO DE SAO PAULO,030001 - TRIBUNAL DE JUSTICA,003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,19901211 - ENCARGOS LEGAIS INSCR. DIV.ATIVA-PRINCIPAL,"             176.089,41",
03000 - TRIBUNAL DE JUSTICA,00001 - GOVERNO DO ESTADO DE SAO PAULO,030030 - FED-TRIBUNAL DE JUSTICA,002 - RECURSOS VINCULADOS ESTADUAIS,"11220211 - EMOLUMENTOS,CUSTAS JUDICIAIS - PRINCIPAL","               4.157,74",
03000 - TRIBUNAL DE JUSTICA,00001 - GOVERNO DO ESTADO DE SAO PAULO,030030 - FED-TRIBUNAL DE JUSTICA,002 - RECURSOS VINCULADOS ESTADUAIS,19280291 - OUTRAS RESTITUICOES-ESPECIF.E/DF/M-PRINCIPAL,"           1.097.363,35",
03000 - TRIBUNAL DE JUSTICA,00001 - GOVERNO DO ESTADO DE SAO PAULO,030030 - FED-TRIBUNAL DE JUSTICA,002 - RECURSOS VINCULADOS ESTADUAIS,19909911 - OUTRAS RECEITAS - PRIMARIAS - PRINCIPAL,"                  97,44",
03000 - TRIBUNAL DE JUSTICA,00001 - GOVERNO DO ESTADO DE SAO PAULO,030030 - FED-TRIBUNAL DE JUSTICA,003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,11220111 - TAXA PELA  PRESTACAO DE SERVICOS-PRINCIPAL,"         194.611.481,08",
03000 - TRIBUNAL DE JUSTICA,00001 - GOVERNO DO ESTADO DE SAO PAULO,030030 - FED-TRIBUNAL DE JUSTICA,003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,13100111 - ALUGUEIS E ARRENDAMENTOS - PRINCIPAL,"             610.103,17",
03000 - TRIBUNAL DE JUSTICA,00001 - GOVERNO DO ESTADO DE SAO PAULO,030030 - FED-TRIBUNAL DE JUSTICA,003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,13210011 - REMUNERACAO  DEPOSITOS BANCARIOS - PRINCIPAL,"          85.307.118,66",
03000 - TRIBUNAL DE JUSTICA,00001 - GOVERNO DO ESTADO DE SAO PAULO,030030 - FED-TRIBUNAL DE JUSTICA,003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,13600111 - CESSAO DIREITO OPERACIONAL.PAGTOS- PRINCIPAL,"       1.665.921.513,13",
03000 - TRIBUNAL DE JUSTICA,00001 - GOVERNO DO ESTADO DE SAO PAULO,030030 - FED-TRIBUNAL DE JUSTICA,003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,16100111 - SERVICO ADMINISTRATIVO/COML.GERAL -PRINCIPAL,"           3.118.688,06",
03000 - TRIBUNAL DE JUSTICA,00001 - GOVERNO DO ESTADO DE SAO PAULO,030030 - FED-TRIBUNAL DE JUSTICA,003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,16909911 - OUTROS SERVICOS - PRINCIPAL,"         168.636.424,84",
03000 - TRIBUNAL DE JUSTICA,00001 - GOVERNO DO ESTADO DE SAO PAULO,030030 - FED-TRIBUNAL DE JUSTICA,003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,19100111 - MULTAS PREVISTAS LEG. ESPECIFICA-PRINCIPAL,"           6.451.177,36",
03000 - TRIBUNAL DE JUSTICA,00001 - GOVERNO DO ESTADO DE SAO PAULO,030030 - FED-TRIBUNAL DE JUSTICA,003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,19280111 - INDENIZAC,"              95.152,34",
03000 - TRIBUNAL DE JUSTICA,00001 - GOVERNO DO ESTADO DE SAO PAULO,030030 - FED-TRIBUNAL DE JUSTICA,003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,19280291 - OUTRAS RESTITUICOES-ESPECIF.E/DF/M-PRINCIPAL,"           7.165.538,36",
03000 - TRIBUNAL DE JUSTICA,00001 - GOVERNO DO ESTADO DE SAO PAULO,030030 - FED-TRIBUNAL DE JUSTICA,003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,19909911 - OUTRAS RECEITAS - PRIMARIAS - PRINCIPAL,"           1.853.738,43",
03000 - TRIBUNAL DE JUSTICA,00001 - GOVERNO DO ESTADO DE SAO PAULO,030030 - FED-TRIBUNAL DE JUSTICA,003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,22130011 - ALIENACAO BENS MOVEIS/SEMOVENTES- PRINCIPAL,"           4.800.044,75",
03000 - TRIBUNAL DE JUSTICA,00001 - GOVERNO DO ESTADO DE SAO PAULO,030051 - PRECATORIOS ORDEM CRONOLOGICA,001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,13210011 - REMUNERACAO  DEPOSITOS BANCARIOS - PRINCIPAL,"           7.986.207,78",
03000 - TRIBUNAL DE JUSTICA,00001 - GOVERNO DO ESTADO DE SAO PAULO,030055 - PRECATORIOS ART.102 PARAGRAFO UNICO DO ADCT,001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,13210011 - REMUNERACAO  DEPOSITOS BANCARIOS - PRINCIPAL,"          54.969.668,79",
03000 - TRIBUNAL DE JUSTICA,00001 - GOVERNO DO ESTADO DE SAO PAULO,030101 - TRIBUNAL DE JUSTICA,001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,11130111 - IRRF - IMP.RENDA PESSOA FISICA-PRINCIPAL,"         153.396.213,78",
03000 - TRIBUNAL DE JUSTICA,00001 - GOVERNO DO ESTADO DE SAO PAULO,030101 - TRIBUNAL DE JUSTICA,001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,11130311 - IRRF-IMP. RENDA RET. FTE-TRABALHO-PRINCIPAL,"          18.901.053,76",
03000 - TRIBUNAL DE JUSTICA,00001 - GOVERNO DO ESTADO DE SAO PAULO,030101 - TRIBUNAL DE JUSTICA,001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,19909911 - OUTRAS RECEITAS - PRIMARIAS - PRINCIPAL,"             106.945,86",
03000 - TRIBUNAL DE JUSTICA,00001 - GOVERNO DO ESTADO DE SAO PAULO,030101 - TRIBUNAL DE JUSTICA,001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,19909921 - OUTRAS RECEITAS - FINANCEIRAS - PRINCIPAL,"                   0,00",
03000 - TRIBUNAL DE JUSTICA,00001 - GOVERNO DO ESTADO DE SAO PAULO,030101 - TRIBUNAL DE JUSTICA,002 - RECURSOS VINCULADOS ESTADUAIS,"11220211 - EMOLUMENTOS,CUSTAS JUDICIAIS - PRINCIPAL","               8.210,21",
06000 - TRIBUNAL DE JUSTICA MILITAR,00001 - GOVERNO DO ESTADO DE SAO PAULO,060001 - TRIBUNAL DE JUSTICA MILITAR,001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,11130311 - IRRF-IMP. RENDA RET. FTE-TRABALHO-PRINCIPAL,"           4.449.601,21",
06000 - TRIBUNAL DE JUSTICA MILITAR,00001 - GOVERNO DO ESTADO DE SAO PAULO,060001 - TRIBUNAL DE JUSTICA MILITAR,001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,19909911 - OUTRAS RECEITAS - PRIMARIAS - PRINCIPAL,"              25.371,09",
06000 - TRIBUNAL DE JUSTICA MILITAR,00001 - GOVERNO DO ESTADO DE SAO PAULO,060030 - FED-TRIB.DE JUSTICA MILITAR,003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,13210011 - REMUNERACAO  DEPOSITOS BANCARIOS - PRINCIPAL,"           1.113.431,42",
06000 - TRIBUNAL DE JUSTICA MILITAR,00001 - GOVERNO DO ESTADO DE SAO PAULO,060030 - FED-TRIB.DE JUSTICA MILITAR,003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,15000011 - RECEITA INDUSTRIAL - PRINCIPAL,"                  11,00",
06000 - TRIBUNAL DE JUSTICA MILITAR,00001 - GOVERNO DO ESTADO DE SAO PAULO,060030 - FED-TRIB.DE JUSTICA MILITAR,003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,16100111 - SERVICO ADMINISTRATIVO/COML.GERAL -PRINCIPAL,"               1.026,00",
06000 - TRIBUNAL DE JUSTICA MILITAR,00001 - GOVERNO DO ESTADO DE SAO PAULO,060030 - FED-TRIB.DE JUSTICA MILITAR,003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,16909911 - OUTROS SERVICOS - PRINCIPAL,"           2.538.973,05",
06000 - TRIBUNAL DE JUSTICA MILITAR,00001 - GOVERNO DO ESTADO DE SAO PAULO,060030 - FED-TRIB.DE JUSTICA MILITAR,003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,19280291 - OUTRAS RESTITUICOES-ESPECIF.E/DF/M-PRINCIPAL,"               2.097,41",
06000 - TRIBUNAL DE JUSTICA MILITAR,00001 - GOVERNO DO ESTADO DE SAO PAULO,060101 - TRIBUNAL DE JUSTICA MILITAR,001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,11130111 - IRRF - IMP.RENDA PESSOA FISICA-PRINCIPAL,"              11.842,43",
06000 - TRIBUNAL DE JUSTICA MILITAR,00001 - GOVERNO DO ESTADO DE SAO PAULO,060101 - TRIBUNAL DE JUSTICA MILITAR,001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,11130341 - IRRF-OUTROS RENDIMENTOS-PRINCIPAL,"               3.947,79",
06000 - TRIBUNAL DE JUSTICA MILITAR,00001 - GOVERNO DO ESTADO DE SAO PAULO,060101 - TRIBUNAL DE JUSTICA MILITAR,001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,19909911 - OUTRAS RECEITAS - PRIMARIAS - PRINCIPAL,"                 768,32",
08000 - SECRETARIA DA EDUCACAO,00001 - GOVERNO DO ESTADO DE SAO PAULO,080001 - SECRETARIA DA EDUCACAO,001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,13210011 - REMUNERACAO  DEPOSITOS BANCARIOS - PRINCIPAL,"               1.852,13",
08000 - SECRETARIA DA EDUCACAO,00001 - GOVERNO DO ESTADO DE SAO PAULO,080001 - SECRETARIA DA EDUCACAO,001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,19280291 - OUTRAS RESTITUICOES-ESPECIF.E/DF/M-PRINCIPAL,"           2.697.988,62",
08000 - SECRETARIA DA EDUCACAO,00001 - GOVERNO DO ESTADO DE SAO PAULO,080001 - SECRETARIA DA EDUCACAO,001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,19909911 - OUTRAS RECEITAS - PRIMARIAS - PRINCIPAL,"           1.020.433,77",
08000 - SECRETARIA DA EDUCACAO,00001 - GOVERNO DO ESTADO DE SAO PAULO,080001 - SECRETARIA DA EDUCACAO,001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,19909921 - OUTRAS RECEITAS - FINANCEIRAS - PRINCIPAL,"                   0,00",
08000 - SECRETARIA DA EDUCACAO,00001 - GOVERNO DO ESTADO DE SAO PAULO,080001 - SECRETARIA DA EDUCACAO,005 - RECURSOS VINCULADOS FEDERAIS,19909911 - OUTRAS RECEITAS - PRIMARIAS - PRINCIPAL,"                  68,35",
08000 - SECRETARIA DA EDUCACAO,00001 - GOVERNO DO ESTADO DE SAO PAULO,080030 - FED-COORD.GESTAO DE REC.HUMANOS,003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,13210011 - REMUNERACAO  DEPOSITOS BANCARIOS - PRINCIPAL,"             716.970,44",
08000 - SECRETARIA DA EDUCACAO,00001 - GOVERNO DO ESTADO DE SAO PAULO,080030 - FED-COORD.GESTAO DE REC.HUMANOS,003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,16909911 - OUTROS SERVICOS - PRINCIPAL,"           4.418.088,63",
08000 - SECRETARIA DA EDUCACAO,00001 - GOVERNO DO ESTADO DE SAO PAULO,080040 - FDO.MANUT.DESENV.ENS.FUND.VALOR.MAGIST.FUNDE,001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,13210011 - REMUNERACAO  DEPOSITOS BANCARIOS - PRINCIPAL,"         119.044.281,83",
08000 - SECRETARIA DA EDUCACAO,00001 - GOVERNO DO ESTADO DE SAO PAULO,080040 - FDO.MANUT.DESENV.ENS.FUND.VALOR.MAGIST.FUNDE,001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,19280291 - OUTRAS RESTITUICOES-ESPECIF.E/DF/M-PRINCIPAL,"         104.537.808,12",
08000 - SECRETARIA DA EDUCACAO,00001 - GOVERNO DO ESTADO DE SAO PAULO,080040 - FDO.MANUT.DESENV.ENS.FUND.VALOR.MAGIST.FUNDE,001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,19909911 - OUTRAS RECEITAS - PRIMARIAS - PRINCIPAL,"             191.648,67",
08000 - SECRETARIA DA EDUCACAO,00001 - GOVERNO DO ESTADO DE SAO PAULO,080040 - FDO.MANUT.DESENV.ENS.FUND.VALOR.MAGIST.FUNDE,001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,19909921 - OUTRAS RECEITAS - FINANCEIRAS - PRINCIPAL,"                   0,00",
08000 - SECRETARIA DA EDUCACAO,00001 - GOVERNO DO ESTADO DE SAO PAULO,080050 - FED-DESENVOL. EDUCACAO EM SAO PAULO,003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,13210011 - REMUNERACAO  DEPOSITOS BANCARIOS - PRINCIPAL,"          19.303.548,81",
08000 - SECRETARIA DA EDUCACAO,00001 - GOVERNO DO ESTADO DE SAO PAULO,080050 - FED-DESENVOL. EDUCACAO EM SAO PAULO,003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,16909911 - OUTROS SERVICOS - PRINCIPAL,"           5.109.366,18",
08000 - SECRETARIA DA EDUCACAO,00001 - GOVERNO DO ESTADO DE SAO PAULO,080050 - FED-DESENVOL. EDUCACAO EM SAO PAULO,003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,19100111 - MULTAS PREVISTAS LEG. ESPECIFICA-PRINCIPAL,"              34.247,56",
08000 - SECRETARIA DA EDUCACAO,00001 - GOVERNO DO ESTADO DE SAO PAULO,080050 - FED-DESENVOL. EDUCACAO EM SAO PAULO,003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,19280291 - OUTRAS RESTITUICOES-ESPECIF.E/DF/M-PRINCIPAL,"          21.636.344,14",
08000 - SECRETARIA DA EDUCACAO,00001 - GOVERNO DO ESTADO DE SAO PAULO,080050 - FED-DESENVOL. EDUCACAO EM SAO PAULO,003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,19909911 - OUTRAS RECEITAS - PRIMARIAS - PRINCIPAL,"          38.630.823,19",
08000 - SECRETARIA DA EDUCACAO,00001 - GOVERNO DO ESTADO DE SAO PAULO,080050 - FED-DESENVOL. EDUCACAO EM SAO PAULO,003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,19909921 - OUTRAS RECEITAS - FINANCEIRAS - PRINCIPAL,"                   0,00",
08000 - SECRETARIA DA EDUCACAO,00001 - GOVERNO DO ESTADO DE SAO PAULO,080050 - FED-DESENVOL. EDUCACAO EM SAO PAULO,005 - RECURSOS VINCULADOS FEDERAIS,13210011 - REMUNERACAO  DEPOSITOS BANCARIOS - PRINCIPAL,"           5.999.257,70",
08000 - SECRETARIA DA EDUCACAO,00001 - GOVERNO DO ESTADO DE SAO PAULO,080050 - FED-DESENVOL. EDUCACAO EM SAO PAULO,005 - RECURSOS VINCULADOS FEDERAIS,17180511 - TRANSFERENCIA DO SALARIO-EDUCACAO - PRINCIPA,"       1.718.318.124,79",
08000 - SECRETARIA DA EDUCACAO,00001 - GOVERNO DO ESTADO DE SAO PAULO,080050 - FED-DESENVOL. EDUCACAO EM SAO PAULO,005 - RECURSOS VINCULADOS FEDERAIS,17180531 - TRANF.DIRETA FNDE-PROG.NAC.ALIM. ESCOLA-PRIN,"         160.730.935,19",
08000 - SECRETARIA DA EDUCACAO,00001 - GOVERNO DO ESTADO DE SAO PAULO,080050 - FED-DESENVOL. EDUCACAO EM SAO PAULO,005 - RECURSOS VINCULADOS FEDERAIS,17181021 - TRANSF.CONVENIO UNIAO A PROG.EDUCACAO-PRINC.,"             246.018,20",
08000 - SECRETARIA DA EDUCACAO,00001 - GOVERNO DO ESTADO DE SAO PAULO,080050 - FED-DESENVOL. EDUCACAO EM SAO PAULO,005 - RECURSOS VINCULADOS FEDERAIS,19100111 - MULTAS PREVISTAS LEG. ESPECIFICA-PRINCIPAL,"               1.431,21",
08000 - SECRETARIA DA EDUCACAO,00001 - GOVERNO DO ESTADO DE SAO PAULO,080050 - FED-DESENVOL. EDUCACAO EM SAO PAULO,005 - RECURSOS VINCULADOS FEDERAIS,19280291 - OUTRAS RESTITUICOES-ESPECIF.E/DF/M-PRINCIPAL,"           7.225.453,88",
08000 - SECRETARIA DA EDUCACAO,00001 - GOVERNO DO ESTADO DE SAO PAULO,080050 - FED-DESENVOL. EDUCACAO EM SAO PAULO,005 - RECURSOS VINCULADOS FEDERAIS,19909911 - OUTRAS RECEITAS - PRIMARIAS - PRINCIPAL,"              27.415,60",
08000 - SECRETARIA DA EDUCACAO,00001 - GOVERNO DO ESTADO DE SAO PAULO,080050 - FED-DESENVOL. EDUCACAO EM SAO PAULO,005 - RECURSOS VINCULADOS FEDERAIS,19909921 - OUTRAS RECEITAS - FINANCEIRAS - PRINCIPAL,"                   0,00",
08000 - SECRETARIA DA EDUCACAO,00001 - GOVERNO DO ESTADO DE SAO PAULO,080050 - FED-DESENVOL. EDUCACAO EM SAO PAULO,005 - RECURSOS VINCULADOS FEDERAIS,24181091 - OUTRAS TRANSF.CONVENIOS DA UNIAO-PRINCIPAL,"          18.074.139,72",
08000 - SECRETARIA DA EDUCACAO,00001 - GOVERNO DO ESTADO DE SAO PAULO,080050 - FED-DESENVOL. EDUCACAO EM SAO PAULO,045 - REC.VINC.TRANSF.FEDERAL/SUPERAVIT FINANC.,17180511 - TRANSFERENCIA DO SALARIO-EDUCACAO - PRINCIPA,"                  81,60",
08000 - SECRETARIA DA EDUCACAO,00001 - GOVERNO DO ESTADO DE SAO PAULO,080101 - GABINETE DO SECRETARIO,001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,19909911 - OUTRAS RECEITAS - PRIMARIAS - PRINCIPAL,"                 575,75",
